game_id	useful_num	funny_num	user_name	games_owned	reviews_written	recommended	hours_played	review_date	text
1042800	9	0	kaiju_tankgos	227	49	-1	135.7	"6 September, 2019"	"Warhammer 40,000: Inquisitor - Martyr和Warhammer 40,000: Inquisitor - Prophecy均為同一款遊戲   擁有Martyr的玩家 創角色才能選十字軍.刺客.靈能者職業擁有Prophecy的玩家 創角色才能選擇機械教職業十字軍.刺客.靈能者此三職業的主線劇情是Martyr的5個章節機械教的主線劇情是Prophecy的4個章節   其他與主線無關的大小支線任務及星圖上隨機生成的任務皆無影響 Prophecy第一章講的是該名機械教主角在執行別的任務的時候誤打誤撞的登上了Martyr主角搭乘的船隻 於是把人家整艘船含船員都NTR走了   同時擁有Martyr和Prophecy的玩家  前3職業解完5個章節後 可以從Prophecy的第二章劇情繼續接下去可以用DLC解決的東西硬是要給你切割成2款遊戲商店頁面.討論區.評論都給你切兩邊補充:Prophecy因為劇情的關係 會有3個審判官陸續上船和主角打招呼之後艦橋上會放一個小天使聲望商店  有每周任務可以衝聲望商店裡也會賣不少好康的  譬如暗橘裝.紅裝 以及暗橘裝.紅裝的製造藍圖.各種材料.各種碎片.各種代碼沒有Prophecy的玩家自然不會有審判官上船打招呼  也不會有這個商店"
1042800	8	0	kao75835	133	3	-1	13.1	"1 August, 2019"	"中文翻譯品質差到不可思議仿造大師這各鳥名稱八成是forge master(鑄造大師)機翻而來然後機械神教被翻成邪教八成是cult直接丟google翻譯撇出這些不談整個遊戲隨處可見口口口的亂碼字型這個不需要會中文也能看出有問題,很顯然沒經過測試然後才完兩個任務而已就已經看到一拖拉庫的對話是完全沒翻譯就丟上來的翻譯完成度非常低技能裝備也是中英混雜基本上他們對於中文在地化是完全沒心的不推薦購買"
1045180	0	0	7.65612E+16	34	1	-1	0.3	"5 June, 2019"	尤如垃圾般的操作
1045180	11	1	7.65612E+16	552	20	-1	1	"5 June, 2019"	Shattered Tale of the Forgotten King是一款類魂的遊戲，顧名思義遊戲中有這大量向魂致敬的元素從篝火到操作都與魂系列相近而遊戲中的美術與音樂製作的都相當優秀，不時的在釋放黑暗壓抑卻平靜的氛圍並且遊戲中有少見3D轉2.5D的戰鬥玩法不過我個人現在並不推薦這遊戲，因為這遊戲的戰鬥體驗根本是個災難玩過黑魂1的玩家都知道魂1的主角動作相當僵硬，這也間接導致遊戲難度提升，但我還是頭一次覺得有遊戲的主角比魂1主角的動作還要僵硬的，遊戲中玩家要面對的敵人出刀速度非常快準備動作到出刀不到0.5秒，但玩家要主角出刀從發出指令到出刀要將近1秒，導致你是絕對不可能站在正面跟敵人打的，而迴避機制也非常可怕，我個人實際測試了一下回避的無敵偵似乎非常短(這點我不確定因為我每次都被打到)，這也導致玩家想正面打也不行想迴避被打的窘境，你可能會說那你可以防禦阿，可是這遊戲沒有盾牌，這遊戲的正面保命手段是格檔，而且格檔偵跟黑魂中的差不多，並且沒辦法格檔大型武器的攻擊，而遊戲中唯一能拿來跟菁英怪戰鬥用的保命技就只有「跳」可以用而已，所以這遊戲在玩家與怪物的戰鬥真的做的非常差。不過你以為結束了嗎 可怕的還在後面這遊戲在戰鬥上的災難還沒完，再來則是打擊感的問題，遊戲中的打擊感根本可以說是沒有，只有做出怪物被打後的硬直，而這個硬直卻又帶來很好笑的事，怪物被打後產生硬直，你繼續砍它繼續硬直到最後它就掛了.......，在大多數情況下玩家摸到怪，怪基本上就死定了，只有少數血量多一點的菁英怪可以撐個兩輪(黑魂的小兵好歹會後跳啊)，而除了打擊感外最令我頭疼的是傷害判定，有時候你砍到了怪，但系統就是判定你沒打中，而同距離下怪物卻打的到主角，這其實挺讓我崩潰的，再來則是物件判定的問題，遊戲中有和黑魂一樣的刀砍到牆壁會彈刀的設定，而這個設定在斜坡上根本是個噩夢結合上面的傷害判定，會發生你在斜坡砍不到怪一直彈刀可是怪可以一直打你的尷尬情況。其實這遊戲的缺點不只這些，不過現在處於EA階段就先說到這邊希望遊戲公司可以慢慢改進這部作品而我個人目前不推薦購買，如果真要買就等特價吧
1054710	4	0	tav7654	500	239	1	8.2	"18 October, 2019"	橫向動作硬核遊戲  A Bastard's Tale後的新作品一樣也是純動作  無任何升級系統  不過多了暫存器  適當使用可以更輕鬆通關此作畫面跟音樂也更提升了戰鬥攻防改為上中下  後翻滾跟補血都拔掉了  增加了完美格擋整體來說戰鬥難度又更上一層樓了  因為後期大部分都要完美格擋後攻擊而且改為上中下後電腦攻擊可以更為靈活  玩家更難防禦惹流程依舊蠻短的  靠著重複拖時長XD劇情大綱:開頭女農民種地到一半  天降神物(就是暫存器接著騎士跑過來跌倒刀直接噴給女農民  開始女主被屠之旅通關時間約八小時  就是血尿硬核  拚眼力手速QQ想嘗試血輪眼閃電手或是送仇人遊戲的話這款是不錯的選擇XD
1058430	3	0	7.65612E+16	40	4	1	15.9	"9 October, 2019"	一款讓你扮演羅馬共和國時期，一位軍團士兵的遊戲。隨著遊戲進程，你將跟著你的軍團以及指揮官參與第二次布匿戰爭，以及第二次馬其頓戰爭。遊戲本身仰賴於隨機性，導致戰鬥時你有可能連續好幾次攻擊失誤，訓練時也可能因為失敗而無法提升數值，作為無法存檔，角色一死掉就重來的Roguelike game，遊戲機制可能會讓人十分抓狂。當然，這完全取決於你的遊玩風格，看你是要選擇追求榮耀，還是安穩的活過戰役，將會大大地決定角色的命運。另外，這款遊戲沒有中文化，英文文本較為艱深、且帶有大量地名以及古羅馬術語，對中文玩家並不友好。
1063160	0	0	7.65612E+16	12	1	1	0.7	"27 June, 2019"	我按下START之後看不到對話的字
1066600	0	0	LucasLok0520HK	163	48	1	4.6	"9 October, 2019"	"-----遊戲整體評分:8/10這是個他喜歡她,但她喜歡他,而她又喜歡她,還有他喜歡他的故事(很多他她他=v="")-----畫面評分:8/10沒什麼太特別的畫面,但整體不錯-----BGM評分:9/10BGM以鋼琴音樂為主,我個人很喜歡-----故事評分:8/10關係有點複雜-v-""有種恐怖情人的感覺"
1066600	1	2	7.65612E+16	631	365	1	429.3	"16 June, 2019"	"?__,.??.　　　　/　,?? 〉　　　　　＼ ', !-─?-i　/　/?　　　 　 ／??'　　　 L/／???　　 　 /　 ／,　 /|　 ,　 ,　　　 ',　　　? 　/ /-?/　ｉ　L_ ? ?!　 i　　　 ? ? 7???　 ?'?-??!?|　 |　　　　 !,/7 '0'　　 ?0i?| 　 |　　　　　　　 |.?""　　_　　 ,,,, / |./ 　 |　　　　 ?'| i＞.?,,__　_,.? / 　.i 　|　　　　　 ?'| | / k_７_/?'?,　?.　|　　　　　　 | |/i 〈|/　 i　,.? |　i　|　　　　　　.|/ /　ｉ： 　 ?!　　＼　|　　　 　 　 k?>?? 　 _,.?? 　 /?!　　　　　　 !'〈//?Ｔ?', ＼ ?'7'?r'　　　　　　 ?'?L__|___i,___,??|?　　　　　 　　　?-,/　|___./　　　　　 　　　'?'　　!_,.:"
1066600	0	0	7.65612E+16	198	141	1	3.3	"2 June, 2019"	劇情有待加強 也不是不好 希望可以寫得更好一點我所認識的勇者應該是再討伐怪物積極努力讓自己變強 而不是像這款遊戲裡的勇者每天過者平靜 沒積極努力的感覺。到了後面需要了某人這種有實力的人去犧牲 才意識到自己要變得更強。這款故事應該是在講愛情部分 跟 我上面所說的。
1066600	1	1	7.65612E+16	64	7	-1	2.5	"10 May, 2019"	動畫不錯 但我可不想看無聊的劇情
1066600	0	0	7.65612E+16	119	8	-1	1.2	"8 May, 2019"	畫面100 設計100 op也是經費滿滿劇情由於過少的鋪墊 神奇的編排一開始將整體數說成一個多角戀的白色相簿 中間穿插主角的豪情壯志而實際上呈現的結果是 把大綱直接當作正式劇本各段落的連結神奇 導致最後的轉折顯得非常突兀算是超展開嗎? 可能是 但是並沒有其他作品那樣的令人讚嘆反而是疑問滿滿
1066600	13	1	7.65612E+16	153	53	-1	2.3	"6 May, 2019"	一款讓你看的滿頭問號的視覺小說。就開門見山直說吧！這款遊戲很雷，勸大家不要看到精美的人設與畫風就一時衝動購買此遊戲了！這遊戲簡直是虛有其表，感覺只是想在視覺上吸引你們購買這款遊戲的誘因罷了。不可否認遊戲的開場動畫、人物立繪、畫風、場景都足夠稱的上精緻，再加上有E-mote動畫的支援，除了基本的全動態人物立繪之外，連大多數都是靜態的CG圖也都有導入動態效果，使遊戲在這方面顯得頗有質感的。然而在這華麗、精美的外包裝下，內容物實際上卻是糟糕的無法形容，體驗到一半就有種想給負評的衝動，玩完全篇更是非常肯定負評無誤。https://steamcommunity.com/sharedfiles/filedetails/?id=1732140231↑ 不得不說有些角色的CG圖，姿體動作頗為怪異的，這究竟是站姿還是坐姿呢？遊戲致命硬傷關於此遊戲最大的問題就出在它的劇情上，一開場就是主角群錯綜複雜的感情自白映入眼簾，還以為自己是在看八點檔，完全搞不清楚到底誰喜歡誰。再來劇情又欠缺鋪陳和基本世界觀設定的描述，這是要如何讓玩家投入到故事劇情當中呢？毫無代入感可言。而且劇情節奏又偏快，玩家還沒理清楚情況，就跳至下一章節了，角色的心境描寫也不深入，輕描淡寫略過不說，文筆也並不算出彩。然後有些角色的動機彷彿腦袋被人灌鉛似的，讓人摸不著頭緒，槽點多到把玩家的思緒甩到追不上角色們的車尾燈，毫無邏輯可言。最後甚至連?巫術?都出現了.....這突如其來的超展開，看得有夠突兀，遊戲前面連半點世界觀都不提，直到接近遊戲尾聲才突然上演這齣，這時才驚覺原來這個世界是有魔法要素的存在......著實讓本人無言以對。相信我，直到遊戲結束前，你臉上都會一直面露出?黑人問號?的表情，有種?自己到底看了?的感覺?，有夠給他懷疑人生的。遊戲其他問題本作配音是日配，大致上還算行，但有些片段配音給人感覺有夠生硬，而且還有音質上(小爆音)的問題，不免會讓人泛起一絲小尷尬。配樂方面，覺得除了OP還不賴之外，遊戲裡的音樂就沒讓人留下多深刻的印象。遊戲文本錯字過多，感覺沒怎麼認真校對。還有主角性別、配音明明是男的，文本卻一直用?妳?來稱呼他，而且是一路錯到底的那種......有夠誇張的。結論如果你是看重劇情的Galgame玩家的話，這款遊戲絕對不推薦你購買！遊戲固然便宜，但還是別跟你的錢包過不去吧！因為你根本無法在這遊戲裡體驗到任何樂趣，最終換來的只有你頭上數不盡的問號！但如果你單純只是為了喜+1或是活動抽獎的話，那倒是無所謂。此遊戲也理所當然的成為了自己唯一給負評的Galgame。
1066600	1	0	piggy_chu	580	268	-1	3.8	"2 May, 2019"	畫風清新可愛，音樂尚可，配音也不錯（反正聽不懂），劇情怎樣要玩下去才知道。但！一、解像度低了點，而且幀數很低。二、最重要的文本卻出問題了，我不知道繁體文本是不是用軟件把簡體轉換過去的，錯字百出，是百出，但我又留意到有些低級錯誤是連轉換軟件也不會出錯的，如果是人手打的，那請換一個人。在忍無可忍下，我決定換成簡體，但換完後讀檔卻出錯了（我截了圖上傳了），點確定進入遊戲後不顯示任何文本，祇能重開遊戲。建議先做繁體文本，再轉換成簡體，因為繁體字集大於簡體，轉簡容易，轉繁會亂七八糟，不會的人可能覺得沒什麼，但會的人會覺得很扎眼。
1066600	4	1	7.65612E+16	565	9	-1	4.4	"1 May, 2019"	如果是喜+1、買彩票請忽略此評論。忍著吐槽把遊戲玩通，到第8章我真的忍不住要大笑起來，到底是怎樣能把劇情寫成這樣，簡直只能以莫名其妙四個字來解釋，本來還覺得是編劇想報復社會(你愛我、我愛他、他愛他，大家都沒得愛)，結果是整個劇情都有問題。遊戲很快修復動畫顛倒問題算有心(不然我都想吐槽原來我是頭下腳上倒立玩遊戲)，原本我並不想給負評，畢竟49元，一杯飲料錢就可以玩到會動的人物還有全語音的小品遊戲，差一些都還是在可容忍的範圍裡，但現在把遊戲通完的我只想說，寧願買飲料度過炎熱的夏天，也不想浪費時間玩這樣的遊戲。然後我看了一下一群鑑賞家，都是好評推薦，我：??????。
1066600	3	4	m20051069	79	1	-1	1.8	"30 April, 2019"	完全只靠立繪和動畫?起的Galgame我只是想在遊戲中攻略女角 沙沙拉和悠然 不是給我喂這些拉基劇情
1066600	0	0	7.65612E+16	334	343	1	1	"30 April, 2019"	"一款文字純愛遊戲, CG是可以動的,音樂不錯"
1076550	1	0	valkyrielovest	61	3	1	3	"28 November, 2019"	情懷系列，希望侍魂零快點上STEAM啊!
1076550	0	0	7.65612E+16	60	1	1	0.6	"26 November, 2019"	"能夠在steam玩到侍魂很感動, 希望可以出系列合集, 惡狼傳說也希望有機會可以玩到"
1085190	0	0	7.65612E+16	184	74	-1	0.2	"2 June, 2019"	新手導引才玩了20分鐘，飛船砲擊敵船的節奏慢的感覺像過了兩個小時故事劇情的背景CG很模糊，感覺都不如好好地用文字交代故事開場可以選兩個船員，然後過完導引的第一個隨機事件，我的一個船員死在事件中了也許某一天我好好地品味這款遊戲內涵時會發現現在的我真是太膚淺了不過我還是依照我目前的感受給出對應的評價...
1085340	0	0	7.65612E+16	28	3	1	17.8	"3 November, 2019"	機制上還算有點意思，不過了解之後就會變得很作業整體上來說是收集要素大於遊戲變化性的類型感覺賣點是各角色小紙條的內容翻譯(雖然有些錯字或文法不通的地方，但已經算不錯了)還有各種真香的讀取圖
1085340	0	0	7.65612E+16	56	1	-1	22.9	"4 September, 2019"	如果不是東方愛好者，不推薦購買如果是的話，對於遊戲機制也可以接受的話是可以買遊戲機制的問題，我看有不少人都提過了，就懶得再說了最早是在nico上接觸到這遊戲，當時角色沒現在多，也只有日文，劇情也沒有ex關所以看到有中文之後我就決定買了，而今天我全破了雖然還是沒解鎖全人物的全對話，一起戰鬥200次實在太煩了還有部分人物的探索次數要求也是同樣道理，最多的好像是莉格露的150次吧每個人物都有一張圖，主線通關後就能自由欣賞了之後的ex關因為資源獲取容易，反而比主線關卡簡單
1085340	1	1	timmy9487	192	28	1	12.3	"11 August, 2019"	此生無悔入東方 來是願生幻想鄉
1092660	0	0	7.65612E+16	89	59	1	10.7	"17 September, 2019"	這個遊戲和著名的同名電影一樣背景，但是從不一樣的人物角度來表現這個森林的恐佈，有看過電影的人應該會很有興趣。遊戲的氣氛的張力充分體現出詭異恐佈，開始就讓人感覺好像深陷迷宮而且無法逃跑。雖然好像找不到路，但是只要仔細觀察周圍環境和重要提示就能順利前進。後面房屋探索的場景轉換很不錯，就算不會迷路了但是主角的心理創傷給玩家帶來的壓力更大。感謝官方的用心，遊戲的一些錯誤很快修復了。推薦!
1092660	0	0	415407141	158	26	1	5.8	"12 September, 2019"	感??行吧，?情?是有?看?，玩法??解?也不算特?，也??期中那么?人
1092660	4	2	7.65612E+16	89	7	1	15.8	"4 September, 2019"	"聽說這款遊戲的消息時我就很期待，然後到最近才知道原來是爛片《厄夜叢林》的遊戲，雖然電影評價不佳，但我私心覺得這遊戲其實玩起來還不錯，雖然說前幾章我花了太多時間在迷路…所以體驗了滿滿的不安（可能我比較膽小）和驚嚇。沒幾章主角的問題就赤裸地在你面前攤開 XD 雖然如此赤裸，但最後一兩章的演出真的蠻細緻的（但說實話過程有點冗長）。可惜我（可能是因為）做了某些事情導致走最後以壞結局收尾……我可能會再玩第二輪補足結局，但蒐集品我應該不會全部拿滿…太虐。遊戲中的謎題不難，劇情也不算難懂，但沒有繁體中文仍然是稍嫌可惜的地方。I was really looking forward to this game when the news was released, and I just realized that this game is somewhat related to the movie. No matter how the movie was, I kind of enjoying this game for its atmosphere and I did have enough of the anxiety and thrill when playing it. The later chapters in the game is delicate but a little bit tedious at the same time.Protagonist's issue is really clear and I liked how it was explained/played in the game. Unfortunately, I must have touched something that shouldn't be touched, so I ended up with bad ending... I think I would play this again to get another ending, but no-thanks to some of the collectibles (I'll gather those documents though), I really cannot do it AGAIN just for those photos and figurines...Even though It is not very hard to understand the plot and riddles, but it could be better if we can have Traditional Chinese to choose from.[優點 Cons]- 氣氛很棒。 - The atmosphere is awesome.- 主角心理問題的演出和詮釋很棒，但又不會太噁心。- The way to play/explain protagonist's issue is good and not too gruesome like some other horror games.[缺點]- 沒有繁中～～～～ - Can we have Traditional Chinese?"
1092660	5	0	7.65612E+16	56	51	1	9.3	"2 September, 2019"	雖然前一小半段完完後 就猜到結局是怎樣了但在後半段要結束時 這劇情完完全全呈現的非常棒非常精細以及非常混亂的時間線故事 一一接續的很棒有狗狗陪伴真的非常棒 還能互動我非常喜歡這遊戲   非常推薦! ! !但我還蠻好奇一只在追著主角那些怪物是甚麼?畢竟連狗狗都能看到就不是主角想像出來的吧  應該是真實存在的吧!以下有些據透:....但說真的在狗狗(子彈)那段真的有點傷心 我一只抱著他走結果還是劇情需求把它弄不見QQ雖然最後(狗狗)還是沒事了 但那段真的很傷心 C鍵完全按不下手
1092660	0	0	7.65612E+16	66	15	1	5.9	"1 September, 2019"	不錯 有即時修復
1092660	2	1	7.65612E+16	12	2	-1	5.9	"1 September, 2019"	又臭又長浪費時間的遊戲
1092660	0	0	7.65612E+16	173	3	1	8.7	"1 September, 2019"	中文已修復但玩到第4章找到警員的車子沒電出去以後接完引擎開第2次門卡BUG不能動重新讀取每次開第1次可以開但開第2次都會卡住新望這問題能修復
1092660	0	0	7.65612E+16	466	10	1	6.2	"31 August, 2019"	"玩起來還不錯~~~但BUG多,像卡物件BUG很煩.....卡了等於要重來,我還一直按空白鍵,結果主角根本不會跳啊....Q_Q"
1092660	0	0	7.65612E+16	81	5	1	5	"31 August, 2019"	【20190905修正評價為正評】純論遊戲本身，是有亮點，整體尚可若與團隊的Layers of Fear相較，則顯然遜色經釋出修正檔後，中文表現與遊戲內操作表現，運作尚稱正常0000以下為首次評論的分隔線0000原本是8/30衝著肯定此開發團隊以及有簡中才買的結果隔天下載來卻發現簡中不見了甚至還看到打9折的訊息其實也只是單純希望享受一下遊戲但這接連的狀況讓人感到不悅若近日內未更新補完會在期限內退款
1092660	3	0	7.65612E+16	79	5	-1	0.2	"31 August, 2019"	目前沒有中文 ，大家可以回家了等我拿到官方說的補償再來修改評論9/6更新:我沒有收到官方在8/31公告的補償代碼......所以評論還是不修改
1092660	2	0	7.65612E+16	197	6	-1	5.8	"30 August, 2019"	差評用Win71.遊戲一進入看到那中文亂碼整個一臉黑人問號，跳出來調系統簡體中文語系再進去也沒用，一開始還以為是香港的字的用法，後來發現根本擺明是亂碼2.然後好棒棒不久頁面就把簡體中文從語言欄槓掉，真的好棒棒，而且遊戲出第一天就降價，那預購的人含小弟不就像女巫的犧牲品3.優化真的頗差
1092660	3	0	7.65612E+16	141	18	-1	5.5	"30 August, 2019"	玩起來的心情很像FF15剛上市的時候，買之前很讓人期待，玩開頭也不錯，但愈玩愈感覺，設計者跟本是在打混只想快點上市，後面跟本在亂做，中文本來是有，但因為有bug的關系最後也沒了，總之不要買就對了
1092660	0	0	7.65612E+16	40	8	1	3.9	"30 August, 2019"	"after many issue of this game,i am happy the developer really listen to us,so i re review the game now,but there is still have some performance issue,hope the team can resolve it asap,thx!!!!i suggest everyone watch the movie before playing the game"
1092660	1	0	showgirl0910	858	43	-1	0.2	"30 August, 2019"	如果在更新之前下載遊戲的人，官方有送免費遊戲做補償，去看更新公告有詳細說明。現在不推薦中文顯示全亂碼，而且解析度調到最高會變成全綠色的在閃，只能調低一階再玩。
1092660	0	0	7.65612E+16	232	10	1	6.2	"30 August, 2019"	RTX 2080TI 可60禎順暢運行不過優化似乎很多人反應不好~畢竟樹林過度擬真，沒有好一點的顯卡恐怕無法沉浸體驗黑夜的森林氛圍營造相當真實，狗的AI非常生動擬真，在樹林裡給予玩家免於孤獨的陪伴建議升級電腦再入手中文有bug，只能先玩英文，等中文修復patch
1103510	1	0	7.65612E+16	729	16	-1	0.3	"27 August, 2019"	"目前不推這款遊戲,雖然是沙盒遊戲,但內容很空洞...完成度很低想要入手的朋友還是在等一陣子!!"
1103510	2	3	7.65612E+16	43	5	1	0.7	"19 July, 2019"	等你完善:)
1108180	2	0	7.65612E+16	1	4	-1	0	"16 July, 2019"	亞洲伺服器對於非內地玩家來說，只有一開始的一兩個禮拜順而已，後來越來越頓，延遲動輒破千，甚至到5千以上，之後要買新DLC的海外玩家請仔細考慮....
1112240	2	0	practk	337	101	1	4.1	"11 August, 2019"	還以為是致敬冒險島之作後來看評論才知道這款還是原始作，冒險島只是換皮阿！遊戲結束我在意識到：原來黃頭髮的不是小女孩阿！+ 可愛畫風，難度尚可，整體約4小時破關+ 音樂輕鬆休閒+ 每關有五條命、四個儲存點，玩起來就算很簡單- BOSS太呆了 XDDD完全是為了當年冒險島風格而買單的，這個價格與遊玩時間推薦還是折扣多點再下手XDD
1118100	2	0	7.65612E+16	22	26	-1	24.8	"17 August, 2019"	是款垃圾，就是拼骰子的，???候里面估?就是????游?的在使挂，一?大??，我是一次?城都?碰到100万兵就是一?女人也?摸到，直接判?....?在正常了，不?老跳到送你1千???兵去吧！唯一的缺?就是，一款三??材注重的不是地?城池而是大??，武?太少能力又低，唯一有能力的一?巴掌?全了.任?有了城池?做的太假，如果是以地?建立城池，玩家招募野地武?攻打城池，?入城池后先与城池不等?量小兵玩??，兵挂全后在以武?玩???占?，或?更有??
	1	0	boochu	394	1	1	41.1	"27 November, 2019"	感謝作者持續的更新！覺得事件需要按照年齡劃分，有很多感覺不是幼年期會遇到的事件另外就是這段時間事件如果遇到高額付費（醫藥費或賠償）感覺應該要扣父母的財產？不然小孩子很容易就進入沒錢又超級負債的狀態，然後父母明明就是有錢人在身上有一大堆財產卻凹不到（…）
1120370	1	0	QAZXSW517	19	3	1	4.6	"27 November, 2019"	要是你能長時間看字體有的話，它屬於純文字冒險，但有時候會造成排版不好看，正常來說你一開始玩會一直暫停看訊息(學生階段)，但第二次基本都是一直跑下去了，直到遇到選擇性劇情或影響較大的劇情，而且你基本(至少)第四局才能大概理解，因為排版問題會顯得很雜亂(以後應該會改)，有時候改個職業或是學習傾向都很麻煩，重點是看久會亂，也許可以加重點文字，很多圖案都沒有細調好，但不影響，一圈跑完之前不能調整設定
1120370	1	0	7.65612E+16	118	7	1	39.4	"17 November, 2019"	現在雖然內容少，不過之後更新有更多事件跟文本就會很棒，現在負面事件偏多
1120370	1	0	7.65612E+16	28	4	1	17.3	"31 October, 2019"	死AI自動販賣機XDDDDD
1120370	2	0	scrwer	127	17	1	86.3	"6 October, 2019"	建議職業升等需要的數值跟成就解鎖的條件可以放個提示，另外要轉職普通職業應該要能自選，過場事件最好能放個回上一則通知的功能，然後初始家庭差距太小了，上流社會的家庭，一成年就變中下階層了，不該是父母贊助下買房頭期款或是創業基金，然後標榜下我有多努力嗎XDPS 如果介面大小能自行調整，手機玩起來會更方便
